E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_345.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_345.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_345.jpg, 0, 0.250932, 0, 0.1317763
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_446.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_446.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_446.jpg, -0.2473842, 0.5510241, 0, 0.6620436
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_546.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_546.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_546.jpg, -0.1747479, 0.8543267, 0, 1.524285
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_648.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_648.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_648.jpg, 0, 1, 0, 2.876512
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_748.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_748.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_748.jpg, -0.0477789, 1, 0, 4.047601
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_849.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_849.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_849.jpg, -0.3498207, 1, 0, 5.194047
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_13_950.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_13_950.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_13_950.jpg, -0.05225727, 1, 0, 6.346987
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_052.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_052.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_052.jpg, -0.2365305, 1, 0, 7.480791
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_151.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_151.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_151.jpg, -0.0432426, 1, 0, 8.605706
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_252.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_252.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_252.jpg, 0, 0.862595, 0, 9.677965
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_354.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_354.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_354.jpg, -0.098985, 1, 0, 10.64447
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_457.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_457.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_457.jpg, -0.3260223, 1, 0, 11.53192
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_558.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_558.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_558.jpg, -0.0275202, 1, 0, 12.83986
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_658.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_658.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_658.jpg, -0.3018315, 1, 0, 13.71703
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_759.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_759.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_759.jpg, -0.05989501, 1, 0, 14.84273
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_860.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_860.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_860.jpg, -0.133548, 0.9363244, 0, 16.02164
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_14_962.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_14_962.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_14_962.jpg, -0.0729477, 1, 0, 16.89913
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_062.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_062.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_062.jpg, -0.2517241, 1, 0, 18.06245
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_163.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_163.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_163.jpg, -0.1557295, 1, 0, 18.94149
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_265.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_265.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_265.jpg, -0.4540497, 1, 0, 20.02063
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_366.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_366.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_366.jpg, -0.6535971, 0.9507706, 0, 20.73485
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_468.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_468.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_468.jpg, -0.294174, 0.8346523, 0, 21.65516
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_569.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_569.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_569.jpg, 0, 1, 0, 22.64306
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_670.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_670.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_670.jpg, 0, 0.8014581, 0, 23.50621
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_772.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_772.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_772.jpg, 0, 0.501963, 0, 24.08535
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_874.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_874.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_874.jpg, 0, 0.2048619, 0, 24.26846
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_15_974.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_15_974.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_15_974.jpg, -0.1339638, 0.2156466, 0, 24.18552
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_076.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_076.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_076.jpg, -0.33483, 0.5203927, 0, 24.29128
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_178.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_178.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_178.jpg, -0.03562173, 0.3030424, 0, 24.55189
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_277.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_277.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_277.jpg, -0.1218033, 0.6027403, 0, 24.83497
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_378.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_378.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_378.jpg, 0, 0.4349527, 0, 25.28306
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_480.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_480.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_480.jpg, -0.0552756, 0.2513896, 0, 25.3851
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_581.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_581.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_581.jpg, -0.1702368, 0.3663508, 0, 25.55652
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_683.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_683.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_683.jpg, 0, 0.07035162, 0, 25.57181
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_783.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_783.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_783.jpg, 0, 0.2831866, 0, 25.47684
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_884.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_884.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_884.jpg, -0.1010151, 0.5805539, 0, 25.73812
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_16_985.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_16_985.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_16_985.jpg, -0.1698588, 0.3579008, 0, 26.05204
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_085.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_085.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_085.jpg, -0.0543783, 0.07447643, 0, 26.04944
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_186.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_186.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_186.jpg, -0.08191535, 0.2409302, 0, 26.02415
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_288.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_288.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_288.jpg, -0.0401208, 0.3846479, 0, 26.04351
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_389.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_389.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_389.jpg, -0.1926447, 0.6866181, 0, 26.38914
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_490.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_490.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_490.jpg, -0.0954318, 0.9903445, 0, 27.12397
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_591.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_591.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_591.jpg, -0.1404549, 1, 0, 28.03728
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_691.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_691.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_691.jpg, 0, 1, 0, 28.96078
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_793.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_793.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_793.jpg, 0, 1, 0, 29.87668
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_894.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_894.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_894.jpg, -0.2859369, 1, 0, 30.1717
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_17_994.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_17_994.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_17_994.jpg, 0, 1, 0, 30.18945
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_095.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_095.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_095.jpg, -0.183873, 1, 0, 30.18536
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_196.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_196.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_196.jpg, 0, 1, 0, 30.1898
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_298.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_298.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_298.jpg, -0.07611091, 1, 0, 30.18963
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_398.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_398.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_398.jpg, 0, 1, 0, 30.19023
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_500.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_500.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_500.jpg, -0.05923019, 1, 0, 30.18955
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_599.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_599.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_599.jpg, -0.07566959, 1, 0, 30.18955
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_701.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_701.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_701.jpg, 0, 1, 0, 30.19004
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_800.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_800.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_800.jpg, -0.2225886, 1, 0, 30.17951
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_18_902.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_18_902.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_18_902.jpg, -0.0408303, 1, 0, 30.18974
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_004.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_004.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_004.jpg, 0, 1, 0, 30.18971
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_103.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_103.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_103.jpg, -0.1163268, 1, 0, 30.18756
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_205.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_205.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_205.jpg, 0, 1, 0, 30.19006
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_306.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_306.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_306.jpg, -0.1075755, 1, 0, 30.18864
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_407.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_407.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_407.jpg, -0.3953592, 0.6953543, 0, 30.09407
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_508.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_508.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_508.jpg, -0.09429244, 0.3942875, 0, 30.0484
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_609.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_609.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_609.jpg, 0, 0.09165436, 0, 29.95762
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_712.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_712.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_712.jpg, 0, 0, 0, 29.67452
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_811.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_811.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_811.jpg, 0, 0, 0, 29.37617
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_19_914.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_19_914.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_19_914.jpg, 0, 0.1699812, 0, 29.12865
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_016.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_016.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_016.jpg, -0.0623223, 0.4719177, 0, 29.20893
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_118.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_118.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_118.jpg, -0.1584339, 0.7699069, 0, 29.61511
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_220.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_220.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_220.jpg, 0, 1, 0, 30.193
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_321.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_321.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_321.jpg, -0.1093419, 1, 0, 30.18828
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_424.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_424.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_424.jpg, 0, 1, 0, 30.19008
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_525.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_525.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_525.jpg, -0.1880538, 1, 0, 30.18274
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_627.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_627.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_627.jpg, 0, 1, 0, 30.18986
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_727.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_727.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_727.jpg, 0, 1, 0, 30.18962
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_828.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_828.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_828.jpg, -0.1021449, 1, 0, 30.18827
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_20_931.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_20_931.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_20_931.jpg, 0, 1, 0, 30.18976
E:\self driving\section 14 self driving simulator\DATA\IMG\center_2024_03_26_22_24_21_031.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\left_2024_03_26_22_24_21_031.jpg, E:\self driving\section 14 self driving simulator\DATA\IMG\right_2024_03_26_22_24_21_031.jpg, -0.1604781, 1, 0, 30.18384
